date;1166;1932;2410;2411;4439;5180;8020;8546;10846;11217;12368;12383;12384;12673;13145;13312;13498;13556;13683;14140;14447;14605;14620;14894;15172;15181;15319;15321;15334;15444;15505;15508;15509;15512;15531;15538;15545;15547;15549;15552;15575;15576;15593;15598;15600;15602;15603;15617;15634;15638;15644;15645;15647;15654;15664;15671;15677;15696;15699;15703;15724;15767;15773;15782;15784;15804;15805;15846;15908;15929;15936;16267;16281;16299;16331;16348;16349;16447;16603;17404;17420;17436;17452;17828;18636;18860;19151;19349;19565;19579;19591;19904;20067;21388;21408;22410;23087;23445;23508;23671;23848;23913;24056;24563;24578;24625;24826;25466;25648;28272;28456;28838;30923;31142;61214;61440;61616;61814;63120;63169;63186;63477;63546;63590;63759;64835;64894;64910;65248;100001;100013;100022;100041;100042;100045;100054;100057;100060;100080;100083;100091;100095;100103;100131;100132;100135;100149;100171;100174;100223;100312;100338;100346;100368;100373;100376;100390;100499;100517;100572;100581;100590;100609;100619;100644;100650;100676;100728;100736;100737;100744;100751;100760;100773;100774;100778;100783;100801;100816;100909;100913;100951;100953;100956;100957;100980;101004;101008;101009;101020;101023;101048;101083;101097;101130;101173;101178;101202;101204;101207;101232;101241;101248;101264;101276;101277;101292;101299;101304;101305;101310;101317;101320;101327;101336;101340;101343;101347;101350;101361;101394;101396;101449;101465;101475;101538;101539;101557;101563;101714;101718;101811;101839;101853;101895;101942;101944;101971;101994;102071;102089;102175;102187;102250;102252;102260;102276;102283;102296;102299;102307;102345;102429;102454;102523;102553;102566;102569;102574;102576;102596;102603;102610;102648;102653;102696;102704;102712;102730;102743;102765;102797;102798;102858;102892;102902;102968;103036;103065;103172;103176;103200;103205;103260;103264;103292;103342;103413;103487;103895;104643;104761;104833;104864;104898;104907;104913;104981;104997;107037;114927;116961;132740;140722;144496;151933;154941;200034;200189;200264;200363;200384;200647;200883;201260;201323;201606;201794;202086;202305;202625;203053;204544;204671;204719;204825;205699;205812;205865;205934;205957;206165;206248;206489;206493;207519;208224;208331;208821;209212;209258;209985;210418;210479;210652;210835;211415;211437;211443;211447;211452;211453;211503;211509;211773;211777;211795;211819;212128;212596;212773;212782;213029;213042;213058;213067;213083;213095;213423;214659;214700;214779;214881;215060;215406;215422;216603;216613;218399;220161;220301;220303;220392;220426;220546;220562;220579;220586;220601;220833;220920;220926;220940;220997;221020;221102;221244;221261;221486;221499;221612;221616;221806;221858;221884;222186;222247;222284;222286;222302;222305;222307;222340;222379;222504;222505;222601;223036;223489;223492;224159;225081;225094;225236;225244;225597;225816;226156;226256;226803;227616;228218;228316;228623;228918;229039;229521;231016;231397;231809;232106;232317;232623;232646;232743;233025;233038;233320;234087;234117;234181;234225;234246;234919;235636;237265;237419;238136;238442;238456;238516;238616;239620;240636;241016;241161;241336;241456;241561;241637;241774;242158;242381;243090;243174;243515;243535;243774;244417;245207;245285;245436;245663;245839;246216;246498;246706;246759;246778;246780;246939;247318;247552;248178;248420;249178;249457;250358;251583;251742;251864;251871;251921;251978;252378;252384;252465;254244;254578;260729;260840;264351;267407;268159;268671;269546;269744;269835;270034;270266;270334;270404;270451;270577;270578;270654;270790;270979;271187;271217;271763;271764;272746;272817;272835;272872;272961;273005;273099;273499;274196;274245;274282;274373;274522;274689;274722;274729;274753;275696;275802;275863;275893;276585;277039;277043;277812;277941;278142;278298;278356;279143;279327;279379;279406;279448;281772;283184;284165;284521;284523;284533;284632;284944;285169;285500;285563;286879;286961;288799;288950;289259;290154;292854;294271;294508;294528;294764;294807;294873;295113;295421;295526;295786;296091;297185;297957;298181;306389;312008;313972;314874;314962;315541;315566;315591;315682;316264;316424;316816;316895;317079;317102;317629;317781;317828;317841;317891;317911;317978;318005;318012;318434;318538;318659;318718;319195;319219;319230;319417;319432;319659;319865;320124;320448;320467;320723;320764;320785;321217;321365;321502;321632;321698;322576;322728;322811;323929;324769;324770;324859;324977;325248;325572;325711;325735;326410
2018-01-01;56.37;50.18;5.227;2.717;53.25;13.225;334.5;31.54;47.23;153.1;95;62.35;24.8;2.031;6.51;29.57;56.174;89.88;8.125;5.479;245.4;13.41;274;2.35;14.91;7.113;14.745;17.855;73.02;29.955;5.5;255.62;7.669;34.305;735;152.1;1.7475;6.596;15.58;241.6;12.505;15.875;9.46;5.315;353.2;10.08;2.733;15.435;2.78;35.16;5.87;7.801;66.9;112.2;6.325;96.3;180.75;6.885;367.5;71.11;191.5;5.47;45.8;19.055;43.05;15.2;15.75;7.904;77;0.6806;36.665;9.92;2.678;100.9;51.1;2.77;548.5;40.715;83.8;28.2;354.2;91.74;69.95;70.8;27.25;3.148;0.7205;116.15;39.42;2.414;143.7;40;47.19;66.93;89.99;4.082;151.7;84.5;58.98;3.894;0.272;12.26;131.15;13.8;197.9;46.045;268.1;87.45;246.5;51.21;123;17.4;25.85;18.205;145.15;2.908;13.8;69.91;24.735;88.59;26.19;5.73;91.25;7.095;33.545;15.05;280.6;2.885;27.115;43;91.66;86.83;23.47;95.4;14.9;147.6;13.33;15.67;104;97.9;3.18;20.72;30.72;2.0925;2.199;7.03;45.25;6.475;12.6;44.24;105.85;17.39;18.04;40.01;90.25;3.497;2.97;8.47;1297.9;7.36;184.95;9.061;225.05;56.2;53.3;21.23;17.17;35.63;20.755;168.7;436.1;66.18;3.377;39.455;30.75;14.67;36.57;93.56;2.064;6.265;87.05;12.47;17;323.2;6.46;170;5.175;13.99;41.97;13.22;44.78;190;3.806;43.31;703;50.56;361.3;105.05;71.85;4.822;27.38;2.669;114.95;22.42;16.955;119.55;56.605;1288;54.95;85.91;82.4;12.88;21.705;154.45;70.86;2541;220.5;74.5;7740;43.48;115.9;131.95;7.825;43.36;13.58;493.5;200.5;52.6;613;35;25.91;45.98;7.74;16.45;70485;110.35;98.89;45.25;55.01;124.9;112.05;363;69.78;70.94;131.5;1.655;169.3;650.5;85.15;65.13;33.1;28.47;37.06;79.67;62.27;3.53;7.055;24.87;36.405;1.829;14.9;21.62;396;7.83;6.915;32.9;8.295;68.04;5.965;26.32;78.54;20.145;52.83;89.01;4.528;88.3;20.17;211.6;410.9;144.4;24.215;40.37;31.43;15.12;37.895;10360;13.2;42.395;93.45;115.5;7.98;51.24;87.02;81.93;4.668;4.009;8.095;143.2;8.283;26.22;518.5;16.44;22.835;2.574;17.94;301.14;2.91;145.15;10.05;19.92;121.35;27.35;4.21;14.48;304.55;33.37;31.18;5.13;10.72;65.07;2.895;446.25;173.5;496.5;915;104.9;345;111.2;28.705;30.82;174.6;64.55;26.33;27.25;82.49;7.99;234.6;10.44;75.42;249.9;2.066;89.72;26.12;83.91;1.17;9.135;155.85;2.67;2.147;172.5;37.8;32.07;119.45;60.29;4266;109.75;152.2;8.751;26.38;64.14;31.66;87.78;488.6;38.18;78.9;222.9;27.65;3.362;1.373;36.105;88.23;11.72;99.3;702.5;158.1;139;907.5;194.2;34.605;129.5;89.75;77.58;202.7;296.6;175.2;13.005;36.55;19.25;7.22;83;10.42;19.295;14.475;26.73;556;16.195;167.15;27.25;67.75;1759;175.9;14.795;119;69.19;153.9;32.62;46.86;94.48;100.8;11.46;74.65;91.34;106.55;393;138.4;399;1.542;6.545;2.068;170.4;2033;2.62;428.8;57.34;19.255;16.5;507.6;49.845;69.61;371.8;14.64;688.5;286.1;74.84;429.1;2.317;182.3;76.58;263.3;8.05;315;4.65;13.5;338.7;106;69.4;25.95;6.275;32.72;18.71;219.4;284.4;78.6;38.825;17.225;25.31;2252;69.52;51.76;79.16;1.99;21.275;353.3;20.96;5.32;11.43;354.5;39.75;14.64;93.13;164.8;93.07;93.43;16;99.2;90;92.35;96.8;537.2;1029;36.46;1.656;29.045;91.86;33.605;51.81;37.93;47.085;12.84;125;6.445;179.5;396.25;15.84;187.8;140.5;4.08;97;98.3;6.5;303.3;3.22;193.8;37.73;17.92;51.9;23.87;8910;5.345;199.75;36.12;376.7;3.9;3.817;6.29;42.16;47.9;52.77;58.09;3.646;0.639;88.45;4.844;15.97;74.69;2.122;117.4;20.02;44.31;18.925;66.29;9.25;53.35;30.2;7.175;78.98;25.23;196.3;149.4;3.4;223.6;8.945;155.2;240.3;11.34;144.9;99.57;297.9;8.15;201.9;45;668;8.605;162.2;64.19;101.55;24.425;77.85;158.5;4.366;26.55;112.3;16.36;4.051;78.72;15.325;71.62;28.19;12.9;27.19;246.8;6.01;18.02;69.12;19.31;74;3.562;3.889;22.79;14.29;83.15;14.665;344.6;59.6;347.7;60.11;3.197;582;24.18;6.285;3.971;31.37;675.5;11.17;154.9;71.98;3.987;4.303;9.205;85.25;4.186;95.29;19.65;74.93;25.385;6.495;41.39;4.525;90.85;1.489;26.08;34.05;8.746;1.26;4.236;27.575;52.43;40.67;8.535;11.3;52.52;6.83;44.115;122;51.57;184.9;89;169;23.015;3.528;580.5;21.35;121.3;14.785;86.03;72.25;70.65;26.9;83.55;3.397;35.84;144.4;26;30.6;50.88;2.055;5.09;50.05;25.45;233;33;16.65;6.2;7.25;44.46;11.9;68.83
2018-01-02;57.64;49.4;5.175;2.75;53.9;13.218;333.95;31.325;46.3;154.9;98.8;62.7;24.755;2.032;6.688;29.68;55.5;91.16;8.191;5.454;241.3;13.365;270;2.338;15.16;7.07;14.99;17.765;72.54;29.9;5.46;263.34;7.651;34.42;735;151.25;1.75;6.676;15.71;242.7;12.654;15.958;9.42;5.308;356;9.95;2.702;15.334;2.773;35.13;5.79;7.777;66.86;112.7;6.19;96.42;180.2;6.88;366.6;71;192.7;5.452;45.66;18.82;43.165;15.02;15.75;7.953;77.4;0.677;36.31;10.08;2.708;100.5;51.25;2.754;548.5;40.8;83.8;27.79;353.2;91.31;68.97;70.62;26.78;3.161;0.7255;115.24;39.885;2.412;144.15;39.7;47.07;66.65;89.96;4.025;151.7;84.5;58.9;3.909;0.28;12.37;131.6;13.97;198.8;46.06;265.8;87.3;246.5;51.05;124.5;17.4;26.22;18.455;146;2.907;13.83;71.45;24.76;88.3;25.93;5.754;91.25;7.195;33.32;15.045;289.5;2.902;28.025;43.48;92;86.4;23.06;95.4;14.76;145.5;13.23;15.71;102.8;96.2;3.075;20.44;30.28;2.085;2.19;6.91;45;6.534;12.54;44.03;106.1;17.15;18.12;39.75;90;3.5;2.95;8.424;1290;7.346;182.15;9.078;225;56.15;53.36;21.44;17.41;36.19;20.91;168.8;425;66.88;3.434;39.705;30.68;14.955;36;93.4;2.081;6.18;86.06;12.09;17.3;320;6.403;167.9;5.138;13.8;42.21;13.32;44.74;190.8;3.822;43.41;710;51.1;368.3;104.5;71.76;4.8;27.51;2.654;112.65;22.51;16.915;120.05;54.96;1288;54.95;85.2;82.4;12.63;21.82;154.2;70.02;2541;220.5;74.5;7740;43.46;114.95;130.25;7.935;43.43;14.07;493;200.3;52.66;614.5;34.81;26.05;45.59;7.842;16.45;70485;108.95;99;45.31;54.7;124.9;111.75;360;69.76;72.2;128.8;1.678;168.92;650.5;84.92;64.94;33;28.4;37.3;79.9;61.94;3.528;7.18;24.68;37.08;1.833;14.8;21.38;396;7.706;6.842;32.9;8.166;68.46;5.95;26.17;78.75;20;53.44;88;4.55;88.3;20.56;212.2;409.4;142.5;24.08;40.5;31.41;15.03;37.73;10480;13;42.29;92.8;115;7.876;51.74;86.18;82;4.616;4.1;8.085;143.1;8.221;26.65;518.5;16.74;23.09;2.549;17.94;301.14;2.938;145.4;10.01;19.66;121.7;27.42;4.16;14.61;299.8;32.86;30.9;5.105;10.715;64.36;2.85;441;170.5;500.5;925;105.4;345;111.2;29;31.06;174.3;64.55;25.35;27.25;81.75;7.794;232;10.4;76.8;250.6;2.05;90.2;26.12;83.8;1.166;9.186;156.9;2.628;2.108;172.5;37.79;32.65;118.9;60.35;4266;110;152.2;8.619;26.26;64.4;31.56;86.94;487.7;39.15;77.5;222.9;27.34;3.417;1.412;36.15;88.5;11.785;99.82;694;157.65;137.1;907.5;196.05;34.75;129.5;89.98;78.68;202.7;296.6;177.45;13.615;36.76;19.92;7.21;82.75;10.535;19.65;14.52;26.6;545;16.19;167.15;27.13;66.64;1754;176.6;14.825;117.5;68;152.8;32.255;47;93.75;101.75;11.4;74.9;91.56;105.35;383.7;136.45;398.4;1.522;6.54;2.069;169.75;2033;2.644;440;57.7;19.31;16.625;510.5;50.32;70.7;370.8;14.49;688.5;283;74.5;429.1;2.288;180;77.5;263.3;7.895;312;5;13.59;338;106;70.15;26.51;6.295;32.86;18.445;218.2;283.5;78.28;38.78;17.27;24.86;2252;70.05;51.4;81.35;2.03;21.17;351;20.28;5.3;11.75;351.4;39.44;15.01;93.26;164.8;93.28;93.3;15.8;100.3;90;92.35;95.86;541;1058;35.83;1.68;28.9;92.24;33.58;51.95;37.42;47.6;12.92;125;6.355;178.6;396.25;15.81;190.2;140.3;4.03;97;98.24;6.548;300.3;3.2;192.9;37.68;17.83;51.22;23.73;8910;5.21;199.7;36.08;379.1;3.942;3.72;6.29;42.16;47.95;52.68;58.9;3.65;0.628;88.45;4.804;15.97;74.2;2.112;116.95;19.485;44.31;19.085;66.06;9.445;53.34;30.35;7.29;77.88;24.87;195.8;149.3;3.547;220.8;8.934;156;241;11.08;144.9;101.35;297.8;8.04;204.2;45.08;668;8.71;163.2;64.1;101.45;24.66;78;158.9;4.254;27.14;112.2;15.995;4.034;78.6;15.55;70.62;27.82;12.77;27;240.8;6.01;18.23;69.3;19.33;74.5;3.589;3.971;22.79;14.35;84.05;14.575;343.8;59.6;340.6;60.22;3.156;577;23.86;6.24;3.925;31.19;668;11.21;155.2;72.26;4.041;4.402;9.224;85.25;4.231;95.04;19.64;74.78;25.46;6.49;40.88;4.552;90.85;1.483;25.8;33.96;9.01;1.24;4.161;27.7;51.85;40.64;8.445;11.305;54;6.82;43.95;121;51.65;184.1;89;170.5;23.06;3.53;569;21.635;125.35;14.055;85.64;70.9;70.72;26.84;82.45;3.328;36.08;144.4;25.77;30.63;50.7;2.037;5;50.05;25.45;232.1;32.66;17.175;6.23;7.34;45.24;11.9;69.7
2018-01-03;58.28;49.365;5.242;2.724;54.2;13.432;338;31.535;46.4;158.4;98.4;61.06;25.115;2.037;6.678;30.18;56;90.5;8.166;5.455;242.75;13.03;268;2.3345;15.55;7.093;15.325;18.085;73.46;29.98;5.435;264.48;7.634;34.14;744;152.05;1.76;6.672;15.79;241.4;12.622;15.91;9.385;5.31;354.3;9.949;2.694;15.364;2.755;35.21;5.832;7.775;67.02;111.4;6.154;96.54;181.5;6.87;371.4;71.26;193;5.47;45.58;18.85;43.37;14.89;16.02;7.964;78.3;0.6747;36.49;10.06;2.702;101.7;51.75;2.75;549;40.98;83.38;28.37;357.2;91.58;69.43;71.19;26.865;3.205;0.725;116.48;39.865;2.435;147.05;39.74;46.94;67.6;90.9;4.076;151.6;85.5;59.15;3.993;0.2875;12.37;133;14.055;197.3;46.56;265.4;88.8;251.1;51.66;126.75;17.57;26.66;19.02;148.2;2.871;13.92;72.95;24.73;89.38;26.51;5.746;91.34;7.37;33.57;15.36;289.8;2.944;28.76;43.31;92.3;86.86;22.92;96;15;145.5;13.48;15.635;102.8;96.68;3.059;20.47;30.9;2.096;2.233;6.846;48;6.53;12.63;44.61;108.5;17.08;18.175;40.14;91.08;3.462;2.93;8.512;1297;7.362;182.85;9.086;229.8;56.05;53.62;21.79;17.5;36.42;21.27;170.9;443;66.24;3.422;40.87;31.17;15.11;36.52;92.25;2.091;6.294;85.84;12.27;17.46;320.7;6.442;167;5.132;13.73;42.25;13.375;45.15;192.9;3.82;43.21;714;51.72;372.1;105.3;72.07;4.804;27.53;2.679;113;23;17.115;121.4;53.95;1347;56.04;85.62;83.5;12.65;21.98;156.1;70.96;2559;221.6;74.4;7895;43.7;116.05;131.2;7.97;43.33;14.295;497.4;204.2;53.92;618.5;34.97;26.17;46.365;7.85;16.78;70500;109.9;101;44.88;55;129;111.35;362.5;71.44;72.38;127;1.709;168.04;663.5;84.56;66.04;33.9;29.01;37.12;80.8;63.24;3.514;7.082;25.29;37.38;1.786;14.22;21.26;406.4;7.674;6.86;33.48;8.052;68.8;5.94;26.26;80.1;20;54.1;89.92;4.638;89.3;20.74;213.2;414.1;143.9;25.1;40.8;31.88;15.07;38.17;10420;12.97;42.8;94.07;115.8;7.95;52.86;86.9;82.85;4.631;3.987;8.075;143.1;8.385;27.3;520.4;16.82;23.84;2.59;18.33;301.14;2.884;145.6;9.752;20.04;123.45;27.5;4.13;14.49;301.1;32.82;31;5.08;10.84;63.84;2.888;443;174.3;507;920;104.7;344.7;109.4;29.12;31.16;174.9;67.85;26.05;27.82;82.55;7.864;237.2;10.5;78.2;250;2.135;89.67;26.43;84.09;1.158;9.226;158.8;2.653;2.136;174.25;38.2;33.5;119.3;61.7;4290;110.7;153.95;8.543;26.5;66.2;31.425;87.56;494.4;40.04;77.65;229;27.66;3.523;1.397;36.21;89.46;11.91;99.6;695;157.5;135.35;908;199.2;35.18;131.5;90.86;78.16;202.6;296.5;179.7;13.16;36.83;20.29;7.132;84.12;10.5;19.175;14.49;26.62;545;16.325;168.05;27.07;67.2;1771;176.75;14.79;117.5;67.49;153.5;32.47;47.86;93.5;102;11.56;74.45;91.5;106.8;388.2;137.4;401.2;1.516;6.595;2.075;170.5;2034;2.59;433.6;58.6;19.24;16.73;515;51.38;71.7;370.6;14.25;697.5;289.5;76.9;430.1;2.264;183;79.6;269.8;7.96;317.2;6.87;13.77;333.8;105.5;70.6;26.15;6.355;32.69;18.2;221.4;303;79.48;38.52;17.25;24.44;2291;70.5;52.1;87.95;2.031;21.36;350;20.64;5.24;11.67;352.4;39.88;15.315;93.82;164.9;95.72;94.7;15.625;99.15;90.2;92.8;96.7;534;1057.5;36.78;1.702;28.87;93.04;34.02;52.2;37.49;48.12;12.97;126;6.3;181;400;16.2;193.4;142.05;3.966;98;99.1;6.588;301.7;3.199;194.9;37.96;17.895;52.02;23.71;9155;5.13;203.4;36.44;382.7;3.8995;3.686;6.21;43.33;48.1;52.06;59;3.624;0.628;94.28;4.804;15.82;74.95;2.137;117.75;19.27;43.34;19.04;67.56;9.625;54.22;31.37;7.855;80.6;25.18;197.5;150.5;3.6;221.4;8.736;156.1;242;11.135;145.15;103.5;296;8.06;207;45.42;667.5;8.808;166.55;64.42;102.5;25.01;78.4;160;4.225;26.6;114.15;16.355;4.038;78.7;15.72;70.98;27.86;12.99;27.36;234.8;6.06;18.015;69.85;19.31;74.85;3.652;3.98;23.45;14;84.35;14.515;342.6;60.24;330;60.5;3.122;581.2;24.05;6.242;4.23;31.29;673.8;11.26;155.1;74.34;4.051;4.405;9.234;89.6;4.206;95.68;19.62;75.78;25.56;6.38;41.83;4.592;91.7;1.494;25.6;34.5;9.7;1.248;4.177;28;52;41.14;8.46;11.355;52.8;6.775;45.19;120.4;52.05;185.8;90.2;172.4;23;3.584;577;21.68;132.55;14.49;86.76;72.6;70.98;26.81;84.8;3.294;36.32;147.9;25.39;30.75;50.3;2.02;4.892;50.25;26.48;237.6;33.34;16.62;6.33;7.41;44.8;11.9;68.9
2018-01-04;58.24;49.145;5.3;2.6905;54.4;13.396;335.55;32.28;47.2;159.6;99.6;61.14;25.33;2.045;6.646;30.33;55.5;91.14;8.295;5.638;245.6;13.19;270;2.353;16.85;7.213;15.73;18.305;73.76;30.85;5.44;266.16;7.661;34.2;751;157;1.76;6.908;16.33;243.5;12.882;16.332;9.475;5.34;356;9.713;2.7;15.644;2.78;35.41;5.794;7.916;67.6;113.3;6.24;98.16;184.55;6.78;378.6;72.72;195.5;5.332;46.06;18.98;44.435;15;16.21;8.082;80;0.6806;36.15;10.39;2.751;105.8;55.3;2.822;551.5;41.3;83.3;28.42;364.5;93.55;70.46;72.02;26.74;3.088;0.734;119.66;39.865;2.421;149.45;40.01;46.95;67.35;92.2;4.034;153;87.05;59.54;4.039;0.2985;12.44;134.8;14.69;199.1;47.48;268.6;92.5;251.6;51.71;129.2;17.83;26.69;19.28;149.85;2.904;14.25;73.45;25.24;89.62;26.84;5.74;91.96;7.545;34.18;15.36;290.1;2.974;28.675;43.6;92.75;87.48;22.6;96.05;15.285;147.4;13.67;15.6;104.26;98.06;3.07;20.51;30.72;2.112;2.225;6.868;47.48;6.522;12.66;44.51;110.4;17.115;18.32;40.94;92.5;3.456;2.951;8.592;1315;7.338;184.5;9.109;232.3;56.15;53.66;22.48;17.445;36.28;21.36;174.2;445;66.32;3.415;41.64;31.66;15.54;36.76;92.4;2.083;6.272;84.74;12.45;17.465;321.4;6.662;168.75;5.148;13.7;41.95;13.565;45.55;195.9;3.924;43.68;724;52.32;378.5;107.7;73;4.848;27.54;2.75;112.8;23.22;17.35;123.45;54.09;1360;57.32;88.68;83.06;12.575;22.12;161.4;72.24;2579;224.4;75.7;7995;44.07;118.5;131.25;7.925;43.55;14.03;495;205.2;54.98;629.5;34.9;26.31;47.35;7.906;16.99;70700;111.15;101.35;45.55;55.6;130;111.55;362.5;72.5;72.7;126.4;1.7055;165.38;668;86.68;66.38;31.8;29.23;37.7;81.8;63.96;3.5;7.114;25.5;38.5;1.809;14.03;21.2;415.8;7.63;6.652;33.41;7.998;70.4;5.835;26.62;81.3;20.74;54.74;90.5;4.686;89.4;21.08;217.2;416.1;145.4;25.08;41;32.24;15.495;38.77;10710;13;43.51;95.09;112.5;7.996;53.74;87.24;82.15;4.618;4.146;8.045;143.55;8.48;28.66;522.2;17.24;24.12;2.595;18.48;317.52;2.96;148.8;9.862;20.19;125.2;27.62;4.242;14.55;304.1;33.02;30.21;5.24;11.04;65.42;2.892;443.8;175;509.5;930;106.7;348.3;113.1;29.4;31.32;175.2;68;25.15;27.87;83.1;7.994;238.5;10.34;78.8;252;2.18;90.1;26.72;85.22;1.16;9.338;162.2;2.739;2.15;176.55;38.27;33.55;121.5;62.9;4305;110;154.2;8.596;26.6;66.68;31.295;88.72;497;40.8;77.3;230.6;27.76;3.435;1.418;38.06;88.46;11.85;101.1;706;160.05;138.05;914;203.6;35.53;134.5;90.7;79.88;202.6;298.3;182.25;12.77;37.11;20.73;7.138;85.82;10.78;18.94;14.495;26.87;545.8605263;16.995;170.25;27.08;68.42;1792;178;14.87;117.05;66.93;152.7;33.49;48;93.3;102.2;11.76;74.6;92.84;108.7;398.4;137.15;406.2;1.57;6.605;2.104;172;2042;2.664;421.8;58.58;19.54;16.87;515.5;51.98;72.55;372.4;14.24;702;294.5;77.05;432.8;2.254;182.5;79.4;269;7.97;311.3;8.6;14.18;341.1;107;71;26.53;6.375;32.75;18.545;221.8;298;80.3;39.66;17.35;24.36;2305;71.15;52.55;91;2.014;21.65;350.4;20.52;5.25;11.705;354.4;40.28;15.1;94.34;165;97.14;94.7;15.65;98.9;90;92.8;98.32;538;1035;37.08;1.743;29.02;93.94;34.62;52.55;37.49;47.82;13.32;126.9;6.26;180.8;425.8;16.21;195.25;143.9;4.09;98;99.7;6.834;306.9;3.204;198.6;38.49;17.535;52.54;24.17;9990;5.2;204.3;36.16;381.8;3.91;3.665;6.3;45;48.35;53.16;59.15;3.804;0.63;91.46;4.906;16.09;75.67;2.153;119.05;19.285;44.05;19.625;67.6;9.82;53.38;32.72;7.8;80.58;25.54;197.5;153.1;3.7;225.6;8.84;157.8;244.4;11.145;145.4;103;296.8;7.995;208.2;45.29;678.5;8.76;169.2;64.96;104;25.59;79;162.9;4.279;27;113.55;16.36;4.026;78.8;15.9;71.72;27.78;13.01;28.24;239.6;5.925;18.08;71.25;19.385;75.85;3.645;4.056;23.91;14.005;85.5;14.655;347;61.12;332.6;61.82;3.1;587.4;24.2;6.298;4.378;31.74;675.6;11.61;156.5;75.7;4.11;4.372;9.224;91;4.224;96.06;19.8;77.52;25.66;6.324;41.75;4.542;92.6;1.485;26.1;35.1;9.608;1.253;4.13;28.56;52.5;41.98;8.8;11.38;49.5;6.855;45.1;120;52.25;186.7;90.6;175.4;23.4;3.583;588;22.41;132.15;14.755;88.42;73.5;72.52;27.06;85.05;3.32;36.14;149.6;25.35;31.64;50.3;2.024;4.98;49.76;26.88;238.9;33.54;17.015;6.34;7.555;44.4;11.75;70.05
